s_code,state,c_code,county,p_code,payam,b_code,boma,field9,field10
93,EASTERN EQUATORIA,9308,MAGWI,930803,MUGALI,930803002,MASINDI,,
93,EASTERN EQUATORIA,9308,MAGWI,930803,MUGALI,930803003,MUGALI,,
93,EASTERN EQUATORIA,9308,MAGWI,930804,NIMULE,930804001,ABILA,,
93,EASTERN EQUATORIA,9308,MAGWI,930804,NIMULE,930804002,ANZARA,,
93,EASTERN EQUATORIA,9308,MAGWI,930804,NIMULE,930804003,NIMULE,,
93,EASTERN EQUATORIA,9308,MAGWI,930805,PAGERI,930805001,KEREPI,,
93,EASTERN EQUATORIA,9308,MAGWI,930805,PAGERI,930805002,LOA,,
93,EASTERN EQUATORIA,9308,MAGWI,930805,PAGERI,930805003,MOLI,,
93,EASTERN EQUATORIA,9308,MAGWI,930805,PAGERI,930805004,OPARI,,
93,EASTERN EQUATORIA,9308,MAGWI,930805,PAGERI,930805005,PAGERI,,
93,EASTERN EQUATORIA,9308,MAGWI,930806,PAJOK,930806001,OWINY-KIBUL,,
93,EASTERN EQUATORIA,9308,MAGWI,930806,PAJOK,930806002,PAJOK,,
93,EASTERN EQUATORIA,9308,MAGWI,930806,PAJOK,930806003,POGEE,,
